# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1105 1104
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1103 1103
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1103 1103
p 2 45 292 7823 2357 2003
p 2 12 150 7998 1800 1442
p 2 14 73 8073 2038 1319
p 2 22 63 8075 2492 1349
p 2 23 69 8068 2864 1404
p 2 10 109 8041 3711 1460
p 2 15 136 8009 4716 1541
p 2 25 152 7983 5348 1654
p 2 31 178 7951 5492 1758
p 2 44 197 7919 5133 1813
p 2 33 238 7889 5708 1843
p 2 18 280 7862 5522 1850
p 2 16 314 7830 5277 1835
p 2 12 343 7805 5300 1868
p 2 8 373 7779 5487 1848
p 2 10 402 7748 5085 1876
p 2 7 416 7737 5015 1894
p 2 5 435 7720 4814 1914
p 2 2 458 7700 4870 1896
p 2 9 465 7686 5235 1916
p 2 13 484 7663 5744 1926
p 2 16 488 7656 6049 1960
p 2 15 488 7657 5908 1949
p 2 19 485 7656 5622 1958
p 2 16 500 7644 5139 1952
p 2 22 482 7656 4755 1949
p 2 11 499 7650 4617 1952
p 2 16 487 7657 4307 1932
p 2 9 484 7667 4487 1877
p 2 3 485 7672 4422 1849
p 2 0 473 7687 4469 1796
p 2 3 462 7695 4359 1791
p 2 0 462 7698 4114 1745
p 2 1 476 7683 4048 1768
p 2 0 464 7696 3758 1719
p 2 0 453 7707 3916 1720
p 2 0 448 7712 3497 1687
p 2 0 427 7733 2965 1642
p 2 0 465 7695 3346 1653
p 2 0 462 7698 3213 1629
p 2 0 436 7724 2855 1587
p 2 0 427 7733 3278 1588
p 2 0 419 7741 2928 1563
p 2 0 416 7744 2785 1549
p 2 0 413 7747 2899 1541
p 2 0 397 7763 2496 1508
p 2 2 404 7754 3884 1706
p 2 15 427 7718 5191 1848
p 2 17 445 7698 4983 1856
p 2 15 423 7722 5262 1892
p 2 20 401 7739 5504 1915
p 2 9 442 7709 5940 1953
p 2 4 449 7707 6750 1938
p 2 1 467 7692 7215 1917
p 2 0 484 7676 6879 1883
p 2 1 491 7668 5582 1798
p 2 3 467 7690 2877 1660
p 2 0 460 7700 2755 1658
p 2 64 361 7735 4271 1897
p 2 42 334 7784 4004 1849
p 2 23 365 7772 4644 1864
p 2 45 364 7751 5902 1958
p 2 12 405 7743 6298 1892
p 2 2 435 7723 8169 1888
p 2 2 432 7726 8428 1786
p 2 9 868 7283 7006 2361
p 2 8 878 7274 8738 2392
p 2 7 900 7253 9147 2398
p 2 5 901 7254 9637 2424
p 2 3 901 7256 9675 2383
p 2 1 899 7260 9353 2372
p 2 1 905 7254 10137 2404
p 2 1 914 7245 10288 2434
p 2 0 898 7262 9584 2374
p 2 1 893 7266 10352 2427
p 2 0 908 7252 10300 2427
p 2 2 860 7298 9874 2395
p 2 1 904 7255 10329 2432
p 2 3 879 7278 10304 2449
p 2 2 915 7243 10338 2480
p 2 6 877 7277 10374 2486
p 2 1 901 7258 9863 2447
p 2 13 850 7297 10667 2534
p 2 5 913 7242 10651 2546
p 2 6 850 7304 9925 2515
p 2 12 902 7246 10499 2579
p 2 27 821 7312 10571 2575
p 2 9 893 7258 10139 2552
p 2 36 826 7298 10096 2599
p 2 37 864 7259 10252 2678
p 2 39 805 7316 9820 2588
p 2 59 828 7273 9862 2672
p 2 116 714 7330 9547 2661
p 2 0 652 7508 2856 1923
p 2 0 540 7620 1926 1653
p 2 0 398 7762 1606 1471
p 2 0 421 7739 1609 1499
p 2 0 407 7753 1585 1473
p 2 0 370 7790 1514 1434
p 2 0 309 7851 1442 1378
p 2 0 283 7877 1402 1354
p 2 0 249 7911 1334 1313
p 2 0 192 7968 1315 1278
p 2 0 155 8005 1252 1240
p 2 0 134 8026 1239 1224
p 2 0 100 8060 1207 1193
p 2 0 73 8087 1187 1171
p 2 0 48 8112 1166 1150
p 2 0 43 8117 1158 1145
p 2 0 30 8130 1137 1131
p 2 0 21 8139 1126 1123
p 2 0 18 8142 1137 1121
p 2 0 12 8148 1118 1114
p 2 0 9 8151 1113 1111
p 2 0 4 8156 1110 1107
p 2 0 19 8141 1126 1119
p 2 0 16 8144 1148 1119
p 2 0 9 8151 1116 1111
p 2 0 6 8154 1112 1108
p 2 0 3 8157 1105 1105
p 2 0 4 8156 1112 1107
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1104 1103
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1104 1103
p 2 0 2 8158 1109 1105
p 2 0 2 8158 1108 1105
p 2 0 2 8158 1107 1105
p 2 0 1 8159 1106 1104
p 2 0 1 8159 1111 1104
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1104 1103
i 2 8160 0 0 22809 22584
p 2 0 4 8156 1106 1106
p 2 0 71 8089 1164 1164
p 2 0 11 8149 1112 1112
p 2 0 1 8159 1103 1103
p 2 0 3 8157 1108 1105
p 2 0 6 8154 1108 1108
p 2 0 4 8156 1106 1106
p 2 0 7 8153 1110 1109
p 2 0 2 8158 1104 1104
p 2 0 5 8155 1107 1107
p 2 0 3 8157 1109 1105
p 2 0 7 8153 1109 1109
p 2 0 6 8154 1115 1108
p 2 0 40 8120 1154 1143
p 2 0 10 8150 1112 1112
p 2 0 25 8135 1126 1126
p 2 0 13 8147 1115 1114
p 2 0 22 8138 1123 1123
p 2 0 11 8149 1112 1112
p 2 0 13 8147 1114 1114
p 2 0 0 8160 1102 1102
p 2 0 9 8151 1110 1110
p 2 0 0 8160 1102 1102
p 2 0 3 8157 1105 1105
p 2 0 1 8159 1103 1103
p 2 0 2 8158 1104 1104
p 2 0 0 8160 1102 1102
p 2 0 3 8157 1105 1105
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1103 1103
p 2 0 0 8160 1102 1102
p 2 0 2 8158 1104 1104
p 2 0 1 8159 1103 1103
p 2 0 0 8160 1102 1102
p 2 0 1 8159 1104 1103
p 2 0 1 8159 1103 1103
p 2 0 1 8159 1103 1103
p 2 0 2 8158 1104 1104
p 2 0 0 8160 1102 1102
p 2 0 2 8158 1104 1104
p 2 0 1 8159 1103 1103
p 2 0 1 8159 1103 1103
p 2 0 1 8159 1103 1103
p 2 0 2 8158 1105 1105
p 2 0 2 8158 1104 1104
p 2 0 1 8159 1103 1103
p 2 0 1 8159 1103 1103
p 2 0 2 8158 1105 1105
