# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 901 19 21765 1286
p 2 0 898 22 21709 1293
p 2 0 895 25 22310 1291
p 2 0 902 18 21151 1286
p 2 0 904 16 22182 1295
p 2 0 902 18 21482 1302
p 2 0 904 16 21982 1303
p 2 0 905 15 22070 1306
p 2 0 900 20 21899 1282
p 2 0 900 20 22050 1299
p 2 0 910 10 22496 1319
p 2 0 902 18 22508 1313
p 2 1 905 14 22209 1317
p 2 0 906 14 22056 1305
p 2 1 909 10 22818 1335
p 2 1 898 21 22138 1311
p 2 0 909 11 22192 1306
p 2 0 901 19 22184 1309
p 2 0 908 12 22072 1316
p 2 0 908 12 22099 1319
p 2 0 908 12 22036 1314
p 2 0 898 22 21614 1294
p 2 0 900 20 21658 1301
p 2 1 903 16 21952 1312
p 2 0 905 15 21412 1301
p 2 0 900 20 21696 1297
p 2 0 900 20 21764 1299
p 2 0 896 24 22013 1304
p 2 1 905 14 21673 1319
p 2 5 900 15 22526 1330
p 2 1 907 12 21968 1323
p 2 1 897 22 22193 1307
p 2 0 903 17 21760 1311
p 2 0 893 27 21666 1292
p 2 0 905 15 21466 1305
p 2 0 898 22 21990 1310
p 2 3 901 16 21317 1319
p 2 5 886 29 22029 1314
p 2 2 897 21 21288 1299
p 2 0 896 24 21847 1304
p 2 1 904 15 21695 1316
p 2 0 898 22 21790 1312
p 2 0 907 13 21682 1313
p 2 1 903 16 22000 1326
p 2 0 911 9 22069 1322
p 2 0 907 13 22036 1312
p 2 0 908 12 21863 1320
p 2 0 907 13 22384 1324
p 2 0 907 13 21174 1302
p 2 3 904 13 21971 1334
p 2 0 907 13 21262 1308
p 2 0 903 17 21522 1310
p 2 0 907 13 21491 1316
p 2 0 904 16 21862 1310
p 2 0 904 16 20705 1316
p 2 0 907 13 21572 1322
p 2 0 903 17 21145 1304
p 2 0 905 15 21227 1322
p 2 0 907 13 21142 1307
p 2 0 905 15 21423 1315
p 2 0 907 13 20724 1313
p 2 0 902 18 21038 1306
p 2 0 909 11 21756 1316
p 2 0 906 14 20451 1314
p 2 0 905 15 21272 1321
p 2 0 904 16 21171 1306
p 2 0 908 12 21120 1319
p 2 0 904 16 21339 1316
p 2 0 908 12 21288 1319
p 2 0 910 10 20977 1323
p 2 0 904 16 21150 1324
p 2 0 904 16 21086 1329
p 2 0 910 10 20202 1335
p 2 0 901 19 20356 1308
p 2 0 906 14 20783 1314
p 2 0 896 24 19687 1306
p 2 0 903 17 20601 1304
p 2 0 905 15 20570 1312
p 2 0 907 13 19668 1315
p 2 0 897 23 20438 1297
p 2 0 898 22 20889 1293
p 2 0 902 18 20440 1308
p 2 0 904 16 20424 1303
p 2 0 900 20 20656 1293
p 2 0 901 19 20285 1316
p 2 0 898 22 20404 1307
p 2 0 907 13 20626 1324
p 2 0 900 20 20589 1306
p 2 0 906 14 20991 1316
p 2 0 895 25 20696 1311
p 2 0 905 15 20890 1314
p 2 0 901 19 20523 1316
p 2 0 910 10 20989 1337
p 2 0 900 20 20308 1321
p 2 0 901 19 20905 1326
p 2 1 897 22 20299 1311
p 2 0 905 15 20347 1318
p 2 0 902 18 20262 1304
p 2 0 903 17 20576 1318
p 2 0 896 24 20154 1302
p 2 0 905 15 20554 1309
i 2 920 0 0 2608 2603
p 2 4 913 3 4465 1296
p 2 10 905 5 5660 1420
p 2 3 886 31 6090 1476
p 2 3 892 25 6476 1502
p 2 0 914 6 6370 1561
p 2 1 916 3 6400 1570
p 2 0 913 7 6156 1570
p 2 0 915 5 6152 1601
p 2 1 919 0 6016 1598
p 2 0 915 5 6385 1569
p 2 0 920 0 5734 1567
p 2 1 915 4 6384 1602
p 2 0 920 0 6346 1585
p 2 0 915 5 6214 1598
p 2 2 917 1 5935 1554
p 2 0 916 4 6522 1578
p 2 0 920 0 5904 1569
p 2 3 912 5 6501 1601
p 2 0 920 0 6466 1580
p 2 0 912 8 6591 1640
p 2 2 918 0 6224 1533
p 2 0 920 0 7276 1592
p 2 0 920 0 5982 1520
p 2 2 914 4 6910 1550
p 2 0 901 19 4678 1372
p 2 0 835 85 2940 1178
p 2 0 808 112 2106 1023
p 2 0 754 166 2416 1028
p 2 0 767 153 2382 1039
p 2 1 744 175 2175 1000
p 2 0 763 157 2443 1067
p 2 0 720 200 2356 1009
p 2 0 682 238 1704 865
p 2 0 731 189 2224 978
p 2 0 725 195 2177 959
p 2 90 738 92 7853 1814
p 2 0 847 73 6386 1540
p 2 0 851 69 6486 1527
p 2 4 898 18 9237 1809
p 2 5 906 9 10808 1935
p 2 3 915 2 9447 1857
p 2 17 902 1 11747 1947
p 2 5 915 0 12396 2050
p 2 1 916 3 11367 1921
p 2 3 917 0 10903 1873
p 2 0 919 1 8053 1578
p 2 0 918 2 8613 1755
p 2 191 728 1 14924 2698
p 2 0 913 7 6884 1572
i 2 920 0 0 16536 3197
p 2 0 900 20 5403 1468
p 2 1 898 21 5905 1558
p 2 0 864 56 3075 1194
p 2 0 882 38 6554 1659
p 2 0 846 74 3697 1242
p 2 1 849 70 4045 1375
p 2 0 827 93 3978 1322
p 2 0 803 117 3347 1217
p 2 0 766 154 1895 982
p 2 0 806 114 3656 1271
p 2 0 780 140 2810 1113
p 2 0 771 149 1711 952
p 2 0 701 219 2436 1005
p 2 0 712 208 2398 945
p 2 0 656 264 1569 846
p 2 0 719 201 2457 1024
p 2 0 683 237 2400 960
p 2 0 625 295 1457 798
p 2 262 655 3 10348 2881
i 2 920 0 0 21889 3792
p 2 367 544 9 22351 3523
p 2 180 733 7 27803 3087
p 2 97 823 0 27745 2884
p 2 69 849 2 28360 2846
p 2 54 866 0 27506 2736
p 2 38 880 2 27513 2604
p 2 26 893 1 44017 2412
p 2 0 911 9 21319 1642
p 2 0 912 8 21256 1662
p 2 0 898 22 20934 1622
p 2 0 907 13 21220 1632
p 2 14 897 9 22054 1750
p 2 18 891 11 22196 1738
p 2 16 886 18 21746 1729
p 2 17 883 20 22238 1715
p 2 19 880 21 22265 1715
p 2 21 882 17 23225 1736
p 2 27 880 13 22727 1729
p 2 25 875 20 22871 1701
p 2 24 867 29 22261 1668
p 2 21 871 28 21211 1639
p 2 23 868 29 21390 1643
p 2 19 849 52 19125 1534
p 2 19 830 71 18111 1477
p 2 17 820 83 14453 1344
p 2 8 815 97 9092 1210
p 2 0 663 257 2772 850
p 2 0 269 651 916 407
p 2 0 345 575 1053 474
p 2 0 482 438 1781 630
p 2 0 421 499 1308 562
p 2 0 373 547 1461 527
p 2 0 177 743 682 320
p 2 0 77 843 441 218
p 2 0 146 774 595 281
p 2 0 128 792 562 267
i 2 920 0 0 25405 3883
p 2 577 343 0 30664 4194
p 2 312 608 0 35440 3860
p 2 190 730 0 38448 3496
p 2 120 800 0 37018 3166
p 2 55 865 0 35736 2918
p 2 56 864 0 61309 2697
p 2 9 906 5 30195 1780
p 2 13 906 1 31064 1817
p 2 20 896 4 31374 1833
p 2 15 899 6 31251 1773
p 2 21 894 5 30671 1802
p 2 23 890 7 31489 1789
p 2 31 885 4 31501 1784
p 2 28 889 3 30495 1768
p 2 23 893 4 30546 1772
p 2 0 908 12 29313 1643
p 2 0 911 9 30102 1667
p 2 0 914 6 29271 1653
p 2 0 912 8 29571 1656
p 2 0 906 14 29587 1651
p 2 0 910 10 30209 1662
p 2 0 912 8 29706 1653
p 2 0 905 15 29989 1629
p 2 0 909 11 29801 1633
p 2 0 907 13 30246 1636
p 2 0 911 9 30076 1646
p 2 0 913 7 29971 1644
p 2 0 902 18 30056 1627
p 2 0 907 13 29726 1632
p 2 0 909 11 30363 1619
p 2 0 913 7 29739 1651
p 2 0 910 10 30380 1613
p 2 0 916 4 29325 1636
i 2 920 0 0 21705 4294
p 2 438 482 0 30397 3953
p 2 268 651 1 34551 3595
p 2 183 737 0 34165 3291
p 2 64 855 1 36428 2928
p 2 48 872 0 38400 2896
p 2 32 888 0 62626 2788
p 2 0 914 6 26128 1642
p 2 0 913 7 27909 1666
p 2 0 913 7 29088 1678
p 2 0 915 5 27382 1682
p 2 0 916 4 27421 1675
p 2 0 905 15 27353 1668
p 2 0 915 5 28199 1684
p 2 0 905 15 27189 1666
p 2 0 915 5 27550 1670
p 2 0 900 20 26998 1660
p 2 0 910 10 27676 1679
p 2 0 900 20 26416 1640
p 2 0 906 14 26828 1658
p 2 0 906 14 26488 1673
p 2 0 909 11 27225 1666
p 2 0 906 14 26270 1656
p 2 0 908 12 26629 1656
p 2 0 898 22 26300 1653
p 2 0 904 16 27154 1661
p 2 0 904 16 26442 1656
p 2 0 908 12 26721 1650
p 2 0 903 17 25947 1639
p 2 0 905 15 26374 1630
p 2 0 906 14 25884 1632
p 2 0 911 9 25047 1617
i 2 920 0 0 24279 4133
p 2 538 382 0 28229 4046
p 2 244 663 13 27885 3147
p 2 107 806 7 26728 2735
p 2 88 812 20 26011 2616
p 2 44 869 7 22756 2415
p 2 63 852 5 32753 2333
p 2 1 878 41 12910 1306
p 2 0 819 101 13007 1249
p 2 3 800 117 12999 1232
p 2 2 819 99 13396 1272
p 2 1 806 113 13804 1241
p 2 4 794 122 13537 1262
p 2 2 789 129 13925 1238
p 2 3 786 131 13478 1256
p 2 2 780 138 13175 1209
p 2 2 800 118 13245 1245
p 2 2 811 107 13566 1232
p 2 1 801 118 13757 1254
p 2 3 742 175 13678 1186
p 2 2 776 142 13409 1233
p 2 1 780 139 13770 1226
p 2 4 783 133 14253 1259
p 2 4 765 151 13910 1220
p 2 2 755 163 13644 1215
p 2 1 773 146 13107 1192
p 2 0 529 391 4850 746
p 2 0 381 539 4636 580
p 2 5 234 681 5934 530
i 2 920 0 0 33290 3605
p 2 5 500 415 3743 711
p 2 265 616 39 50683 3268
p 2 4 608 308 5301 918
p 2 176 730 14 61349 3127
p 2 4 619 297 6690 1004
p 2 234 684 2 63826 3434
p 2 3 688 229 11510 1185
p 2 76 835 9 59022 2803
p 2 2 721 197 13412 1218
p 2 29 867 24 47704 2255
p 2 6 723 191 13720 1241
p 2 37 856 27 49661 2382
p 2 3 735 182 13832 1249
p 2 29 865 26 50743 2298
p 2 2 757 161 15002 1268
p 2 7 546 367 14818 1033
p 2 14 900 6 52640 2234
p 2 6 730 184 17414 1284
p 2 5 523 392 16785 1016
p 2 13 891 16 52322 2245
p 2 9 773 138 19643 1379
p 2 6 594 320 17198 1121
p 2 53 855 12 64928 2627
p 2 2 795 123 20794 1408
p 2 15 574 331 19668 1196
p 2 31 879 10 61993 2449
p 2 6 815 99 23873 1514
p 2 15 698 207 22674 1358
p 2 12 895 13 57233 2157
p 2 7 806 107 24720 1503
p 2 6 641 273 23217 1289
p 2 19 898 3 57406 2251
p 2 12 840 68 26475 1608
p 2 8 660 252 25345 1360
p 2 11 726 183 24527 1419
p 2 4 730 186 25388 1403
p 2 14 645 261 25786 1364
